1)tuId,2)tuName,3)operonName,4)tuGenes
RDBECOLITUC03059,fnr,fnr,fnr;
RDBECOLITUC03060,frdABCD,frdABCD,frdD;frdC;frdB;frdA;
RDBECOLITUC03061,galS,galS,galS;
RDBECOLITUC03062,galETKM,galETKM,galM;galK;galT;galE;
RDBECOLITUC03063,galETKM,galETKM,galM;galK;galT;galE;
RDBECOLITUC03064,glnAZLG,glnAZLG,glnZ;glnG;glnL;glnA;
RDBECOLITUC03065,glnLG,glnAZLG,glnG;glnL;
RDBECOLITUC03066,glnAZLG,glnAZLG,glnZ;glnG;glnL;glnA;
RDBECOLITUC03067,glpABC,glpABC,glpA;glpB;glpC;
RDBECOLITUC03068,glpD,glpD,glpD;
RDBECOLITUC03069,ivbL-ilvBN,ivbL-ilvBN-uhpABC,ilvN;ilvB;ivbL;
RDBECOLITUC03070,ilvY,ilvY,ilvY;
RDBECOLITUC03071,katG,katG,katG;
RDBECOLITUC03072,kdpFABC,kdpFABC,kdpF;kdpC;kdpB;kdpA;
RDBECOLITUC03073,lacZYA,lacZYA,lacA;lacY;lacZ;
RDBECOLITUC03074,lexA-dinF,lexA-dinF,lexA;dinF;
RDBECOLITUC03075,malEFGH,malEFGH,malH;malG;malF;malE;
RDBECOLITUC03076,malPQ,malPQ,malQ;malP;
RDBECOLITUC03077,melR,melR,melR;
RDBECOLITUC03078,metA,metA,metA;
RDBECOLITUC03079,metH,metH,metH;
RDBECOLITUC03080,nagBACD,nagBACD,umpH;nagC;nagA;nagB;
RDBECOLITUC03081,narGHJI,narGHJI,narG;narH;narJ;narI;
RDBECOLITUC03082,narK,narK,narS;narK;
RDBECOLITUC03083,nirBDC-cysG,nirBDC-cysG,nirB;nirD;nirC;cysG;
RDBECOLITUC03084,nrdAB-yfaE,nrdAB-yfaE,yfaE;nrdA;nrdB;
RDBECOLITUC03085,ompA,ompA,ompA;
RDBECOLITUC03086,ompC,ompC,ompC;
RDBECOLITUC03087,ompF,ompF,ompF;
RDBECOLITUC03088,oxyR,oxyR,oxyR;
RDBECOLITUC03089,phoA-psiF,phoA-psiF,phoA;psiF;
RDBECOLITUC03090,phoBR,phoBR,phoB;phoR;
RDBECOLITUC03091,hflD-purB,hflD-purB,purB;hflD;
RDBECOLITUC03092,purC,purC,purC;
RDBECOLITUC03093,purHD,purHD,purD;purH;
RDBECOLITUC03094,purL,purL,purL;
RDBECOLITUC03095,purMN,purMN,purM;purN;
RDBECOLITUC03096,purR,purR,purR;
RDBECOLITUC03097,pyrC,pyrC,pyrC;
RDBECOLITUC03098,pyrD,pyrD,pyrD;
RDBECOLITUC03099,recA,recAX,recA;
RDBECOLITUC03100,rhaSR,rhaSR,rhaS;rhaR;
RDBECOLITUC03101,sodA,sodA,sodA;
RDBECOLITUC03102,ssb,ssb,ssb;
RDBECOLITUC03103,sulA,sulA,sulA;
RDBECOLITUC03104,trpLEDCBA,trpLEDCBA,trpA;trpB;trpC;trpD;trpE;trpL;
RDBECOLITUC03105,tyrR,ycjXF-tyrR,tyrR;
RDBECOLITUC03106,uvrA,uvrA,uvrA;
RDBECOLITUC03107,uvrB,uvrB,uvrB;
RDBECOLITUC03108,uvrD,uvrD,uvrD;
RDBECOLITUC03109,ada-alkB,ada-alkB,alkB;ada;
RDBECOLITUC03110,alkB,ada-alkB,alkB;
RDBECOLITUC03111,ahpCF,ahpCF,ahpC;ahpF;
RDBECOLITUC03112,ansB,ansB,ansB;
RDBECOLITUC03113,araE,araE-ygeA,araE;
RDBECOLITUC03114,cysB,cysB,cysB;
RDBECOLITUC03115,cysJIH,cysJIH,cysH;cysI;cysJ;
RDBECOLITUC03116,cysK,cysK,cysK;
RDBECOLITUC03117,fadL,fadL,fadL;
RDBECOLITUC03118,ilvIH,ilvIH,ilvI;ilvH;
RDBECOLITUC03119,purEK,purEK,purK;purE;
RDBECOLITUC03120,rpoH,rpoH,rpoH;
RDBECOLITUC03121,rpoH,rpoH,rpoH;
RDBECOLITUC03122,tnaCAB,tnaCAB,tnaC;tnaA;tnaB;
RDBECOLITUC03123,phoE,phoE,phoE;
RDBECOLITUC03124,tyrB,tyrB,tyrB;
RDBECOLITUC03125,tyrP,tyrP,tyrP;
RDBECOLITUC03126,glnB,glrR-glnB,glnB;
RDBECOLITUC03127,ilvC,ilvC,ilvC;
RDBECOLITUC03128,malT,malT,malT;
RDBECOLITUC03129,fabA,fabA,fabA;
RDBECOLITUC03130,mtr,mtr,mtr;
RDBECOLITUC03131,purA,purA,purA;
RDBECOLITUC03132,aidB,aidB,aidB;
RDBECOLITUC03133,slp-dctR,slp-dctR,dctR;slp;
RDBECOLITUC03134,appCBA-yccB,appCBA-yccB,appX;appC;appB;appA;
RDBECOLITUC03135,araFGH,araFGH,araH;araG;araF;
RDBECOLITUC03136,araJ,araJ,araJ;
RDBECOLITUC03137,cydAB,cydAB,cydA;cydB;
RDBECOLITUC03138,cyoABCDE,cyoABCDE,cyoE;cyoD;cyoC;cyoB;cyoA;
RDBECOLITUC03139,sucABCD-sdhX,sdhCDAB-sucABCD-sdhX,sdhX;sucA;sucB;sucC;sucD;
RDBECOLITUC03140,fumA,fumAC,fumA;
RDBECOLITUC03141,fumC,fumAC,fumC;
RDBECOLITUC03142,gltA,gltA,gltA;
RDBECOLITUC03143,icd,icd,icd;
RDBECOLITUC03144,mdh,mdh,mdh;
RDBECOLITUC03145,carAB,carAB,carA;carB;
RDBECOLITUC03146,carAB,carAB,carA;carB;
RDBECOLITUC03147,argD,argD,argD;
RDBECOLITUC03148,asnA,asnA,asnA;
RDBECOLITUC03149,asnC,asnC-mioC-mnmG,asnC;
RDBECOLITUC03150,atoDAEB,atoDAEB,atoB;atoD;atoA;atoE;
RDBECOLITUC03151,betIBA,betIBA,betA;betB;betI;
RDBECOLITUC03152,betT,betT,betT;
RDBECOLITUC03153,bioBFCD,bioBFCD,bioB;bioF;bioC;bioD;
RDBECOLITUC03154,cadC,cadC,cadC;
RDBECOLITUC03155,crp,crp,crp;
RDBECOLITUC03156,cpdB,cpdB,cpdB;
RDBECOLITUC03157,fur,fldA-uof-fur,fur;
RDBECOLITUC03158,glgCAP,glgBXCAP,glgP;glgA;glgC;
RDBECOLITUC03159,malK-lamB-malM,malK-lamB-malM,malK;lamB;malM;
RDBECOLITUC03160,speC,speC,speC;
RDBECOLITUC03161,tdcABCDEFG,tdcABCDEFG,tdcG;tdcF;tdcE;tdcD;tdcC;tdcB;tdcA;
RDBECOLITUC03162,ubiG,ubiG,ubiG;
RDBECOLITUC03163,ebgAC,ebgAC,ebgA;ebgC;
RDBECOLITUC03164,fucPIKUR,fucPIKUR,fucP;fucI;fucK;fucU;fucR;
RDBECOLITUC03165,nupG,mutY-yggX-mltC-nupG,nupG;
RDBECOLITUC03166,uhpT,uhpT,uhpT;
RDBECOLITUC03167,melAB,melAB,melA;melB;
RDBECOLITUC03168,malXY,malXY,malX;malY;
RDBECOLITUC03169,srlAEBD-gutM-srlR-gutQ,srlAEBD-gutM-srlR-gutQ,srlA;srlE;srlB;srlD;gutM;srlR;gutQ;
RDBECOLITUC03170,udp,udp,udp;
RDBECOLITUC03171,fucAO,fucAO,fucO;fucA;
RDBECOLITUC03172,flhDC,flhDC,flhC;flhD;
RDBECOLITUC03173,malS,malS,malS;
RDBECOLITUC03174,aldB,aldB,aldB;
RDBECOLITUC03175,hns,hns,hns;
RDBECOLITUC03176,gyrA,gyrA,gyrA;
RDBECOLITUC03177,pck,pck,pck;
RDBECOLITUC03178,cynTSX,cynTSX,cynT;cynS;cynX;
RDBECOLITUC03179,cynR,cynR,cynR;
RDBECOLITUC03180,cysPUWAM,cysPUWAM,cysM;cysA;cysW;cysU;cysP;
RDBECOLITUC03181,cysDNC,cysDNC,cysC;cysN;cysD;
RDBECOLITUC03182,nupC,nupC,nupC;
RDBECOLITUC03183,dsdXA,dsdXA,dsdX;dsdA;
RDBECOLITUC03184,dsdC,dsdC,dsdC;
RDBECOLITUC03185,exuT,exuT,exuT;
RDBECOLITUC03186,fecABCDE,fecABCDE,fecE;fecD;fecC;fecB;fecA;
RDBECOLITUC03187,fdhF,fdhF,fdhF;
RDBECOLITUC03188,hycABCDEFGHI,hycABCDEFGHI,hycI;hycH;hycG;hycF;hycE;hycD;hycC;hycB;hycA;
RDBECOLITUC03189,hypABCDE,hypABCDE-fhlA,hypA;hypB;hypC;hypD;hypE;
RDBECOLITUC03190,proP,proP,proP;
RDBECOLITUC03191,narXL,narXL,narL;narX;
RDBECOLITUC03192,fdnGHI,fdnGHI,fdnG;fdnH;fdnI;
RDBECOLITUC03193,ndh,ndh,ndh;
RDBECOLITUC03194,fumB,dcuB-fumB,fumB;
RDBECOLITUC03195,aspA,aspA-dcuA,aspA;
RDBECOLITUC03196,fruBKA,fruBKA,fruA;fruK;fruB;
RDBECOLITUC03197,ppsA,ppsA,ppsA;
RDBECOLITUC03198,fepA-entD,fepA-entD,entD;fepA;
RDBECOLITUC03199,fepB,fepB,fepB;
RDBECOLITUC03200,fepDGC,fepDGC,fepC;fepG;fepD;
RDBECOLITUC03201,entCEBA-ybdB,entCEBA-ybdB,entC;entE;entB;entA;entH;
RDBECOLITUC03202,tonB,tonB,tonB;
RDBECOLITUC03203,mglBAC,mglBAC,mglC;mglA;mglB;
RDBECOLITUC03204,gatYZABCD,gatYZABCD,gatD;gatC;gatB;gatA;gatZ;gatY;
RDBECOLITUC03205,gcvTHP,gcvTHP,gcvP;gcvH;gcvT;
RDBECOLITUC03206,gcvA,gcvA,gcvA;
RDBECOLITUC03207,glnHPQ,glnHPQ,glnQ;glnP;glnH;
RDBECOLITUC03208,glpFKX,glpFKX,glpX;glpK;glpF;
RDBECOLITUC03209,ihfA,thrS-infC-rpmI-rplT-pheMST-ihfA,ihfA;
RDBECOLITUC03210,ihfB,rpsA-ihfB,ihfB;
RDBECOLITUC03211,dps,dps,dps;
RDBECOLITUC03212,ompR-envZ,ompR-envZ,envZ;ompR;
RDBECOLITUC03213,thrLABC,thrLABC,thrL;thrA;thrB;thrC;
RDBECOLITUC03214,leuLABCD,leuLABCD,leuD;leuC;leuB;leuA;leuL;
RDBECOLITUC03215,umuDC,umuDC,umuD;umuC;
RDBECOLITUC03216,lrp,lrp,lrp;
RDBECOLITUC03217,gltBDF,gltBDF,gltB;gltD;gltF;
RDBECOLITUC03218,livJ,livJ,livJ;
RDBECOLITUC03219,livKHMGF,livKHMGF,livF;livG;livM;livH;livK;
RDBECOLITUC03220,lysA,lysA,lysA;
RDBECOLITUC03221,lysR,lysR,lysR;
RDBECOLITUC03222,malI,malI,malI;
RDBECOLITUC03223,fpr,fpr,fpr;
RDBECOLITUC03224,nfo,nfo,nfo;
RDBECOLITUC03225,marRAB,marRAB,marR;marA;marB;
RDBECOLITUC03226,metC,metC,metC;
RDBECOLITUC03227,glyA,glyA,glyA;
RDBECOLITUC03228,mtlADR,mtlADR,mtlA;mtlD;mtlR;
RDBECOLITUC03229,nadB,nadB,nadB;
RDBECOLITUC03230,pncB,pncB,pncB;
RDBECOLITUC03231,manXYZ,manXYZ-yobD,manX;manY;manZ;
RDBECOLITUC03232,codBA,codBA,codB;codA;
RDBECOLITUC03233,adhE,adhE,adhE;
RDBECOLITUC03234,nrfABCDEFG,nrfABCDEFG,nrfA;nrfB;nrfC;nrfD;nrfE;nrfF;nrfG;
RDBECOLITUC03235,nhaAR,nhaAR,nhaR;nhaA;
RDBECOLITUC03236,phnCDEEFGHIJKLMNOP,phnCDEEFGHIJKLMNOP,phnP;phnO;phnN;phnM;phnL;phnK;phnJ;phnI;phnH;phnG;phnF;phnE;phnD;phnC;
RDBECOLITUC03237,pstSCAB-phoU,pstSCAB-phoU,phoU;pstB;pstA;pstC;pstS;
RDBECOLITUC03238,prs,lolB-ispE-prs,prs;
RDBECOLITUC03239,speAB,speAB,speB;speA;
RDBECOLITUC03240,guaBA,guaBA,guaA;guaB;
RDBECOLITUC03241,rbsDACBKR,rbsDACBKR,rbsR;rbsD;rbsA;rbsC;rbsB;rbsK;
RDBECOLITUC03242,wza-wzb-wzc-wcaAB,wza-wzb-wzc-wcaAB,wcaB;wcaA;wzc;wzb;wza;
RDBECOLITUC03243,rhaT,rhaT,rhaT;
RDBECOLITUC03244,zwf,zwf,zwf;
RDBECOLITUC03245,ftsQAZ,mraZW-ftsLI-murEF-mraY-murD-ftsW-murGC-ddlB-ftsQAZ-lpxC,ftsQ;ftsA;ftsZ;
RDBECOLITUC03246,soxS,soxS,soxS;
RDBECOLITUC03247,torCAD,torCAD,torC;torA;torD;
RDBECOLITUC03248,treBC,treBC,treC;treB;
RDBECOLITUC03249,araBAD,araBAD,araD;araA;araB;
RDBECOLITUC03250,fadBA,fadBA,fadA;fadB;
RDBECOLITUC03251,glpTQ,glpTQ,glpQ;glpT;
RDBECOLITUC03252,metF,metF,metF;
RDBECOLITUC03253,rhaBAD,rhaBAD,rhaD;rhaA;rhaB;
RDBECOLITUC03254,trpR,trpR,trpR;
RDBECOLITUC03255,lysU,lysU,lysU;
RDBECOLITUC03256,oppABCDF,oppABCDF,oppA;oppB;oppC;oppD;oppF;
RDBECOLITUC03257,sdaA,sdaA,sdaA;
RDBECOLITUC03258,serA,serA,serA;
RDBECOLITUC03259,kbl-tdh,kbl-tdh,tdh;kbl;
RDBECOLITUC03260,argE,argE,argE;
RDBECOLITUC03261,edd-eda,edd-eda,eda;edd;
RDBECOLITUC03262,gntKU,gntRKU,gntU;gntK;
RDBECOLITUC03263,gntT,gntT,gntT;
RDBECOLITUC03264,accA,accA,accA;
RDBECOLITUC03265,accBC,accBC,accB;accC;
RDBECOLITUC03266,accD,accD,accD;
RDBECOLITUC03267,acrAB,acrAB,acrA;acrB;
RDBECOLITUC03268,acrEF,acrEF,acrE;acrF;
RDBECOLITUC03269,adiA,adiA,adiA;
RDBECOLITUC03270,yjeFE-amiB-mutL-miaA-hfq-hflXKC,yjeFE-amiB-mutL-miaA-hfq-hflXKC,tsaE;nnr;amiB;mutL;miaA;hfq;hflX;hflK;hflC;
RDBECOLITUC03271,ampDE,ampDE,ampD;ampE;
RDBECOLITUC03272,ansA-pncA,ansA-pncA,pncA;ansA;
RDBECOLITUC03273,arsRBC,arsRBC,arsR;arsB;arsC;
RDBECOLITUC03274,artPIQM,artPIQM,artM;artQ;artI;artP;
RDBECOLITUC03275,ascFB,ascFB,ascF;ascB;
RDBECOLITUC03276,ascG,ascG,ascG;
RDBECOLITUC03277,atpIBEFHAGDC,atpIBEFHAGDC,atpC;atpD;atpG;atpA;atpH;atpF;atpE;atpB;atpI;
RDBECOLITUC03278,baeSR,mdtABCD-baeSR,baeS;baeR;
RDBECOLITUC03279,basRS,basRS,basS;basR;
RDBECOLITUC03280,btuCED,btuCED,btuD;btuE;btuC;
RDBECOLITUC03281,caiTABCDE,caiTABCDE,caiE;caiD;caiC;caiB;caiA;caiT;
RDBECOLITUC03282,chbBCARFG,chbBCARFG,chbG;chbF;chbR;chbA;chbC;chbB;
RDBECOLITUC03283,chaBC,chaBC,chaB;chaC;
RDBECOLITUC03284,chpSB,chpSB,chpS;chpB;
RDBECOLITUC03285,clpPX,clpX-lon,clpP;clpX;
RDBECOLITUC03286,cobUST,cobUST,cobT;cobS;cobU;
RDBECOLITUC03287,creABCD,creABCD,creA;creB;creC;creD;
RDBECOLITUC03288,cydDC,cydDC,cydC;cydD;
RDBECOLITUC03289,dadAX,dadAX,dadA;dadX;
RDBECOLITUC03290,dapA-nlpB,dapA-nlpB,bamC;dapA;
RDBECOLITUC03291,dcm-vsr,dcm-vsr,vsr;dcm;
RDBECOLITUC03292,def-fmt,def-fmt,def;fmt;
RDBECOLITUC03293,dnaAN-recF,dnaAN-recF,recF;dnaN;dnaA;
RDBECOLITUC03294,dnaKJ,tpke11,tpke11;dnaK;dnaJ;
RDBECOLITUC03295,dnaTC-yjjA,yjjB-dnaTC-yjjA,yjjA;dnaC;dnaT;
RDBECOLITUC03296,dppABCDF,dppABCDF,dppF;dppD;dppC;dppB;dppA;
RDBECOLITUC03297,yadV-htrE,yadV-htrE,htrE;yadV;
RDBECOLITUC03298,envY-ompT,envY-ompT,ompT;envY;
RDBECOLITUC03299,exbBD,exbBD,exbD;exbB;
RDBECOLITUC03300,fabHDG,rpmF-plsX-fabHDG,fabH;fabD;fabG;
RDBECOLITUC03301,fabZ,bamA-hlpA-lpxD-fabZ-lpxAB-rnhB-dnaE,fabZ;
RDBECOLITUC03302,fdoGHI-fdhE,fdoGHI-fdhE,fdhE;fdoI;fdoH;fdoG;
RDBECOLITUC03303,feoABC,feoABC,feoC;feoA;feoB;
RDBECOLITUC03304,fes-ybdZ-entF-fepE,fes-ybdZ-entF-fepE,ybdZ;fes;entF;fepE;
RDBECOLITUC03305,flgAMN,flgAMN,flgN;flgM;flgA;
RDBECOLITUC03306,flgBCDEFGHIJ,flgBCDEFGHIJ,flgB;flgC;flgD;flgE;flgF;flgG;flgH;flgI;flgJ;
RDBECOLITUC03307,fliDST,fliDST,fliD;fliS;fliT;
RDBECOLITUC03308,fliFGHIJK,fliFGHIJK,fliF;fliG;fliH;fliI;fliJ;fliK;
RDBECOLITUC03309,fliLMNOPQR,fliLMNOPQR,fliL;fliM;fliN;fliO;fliP;fliQ;fliR;
RDBECOLITUC03310,rlmE-ftsH,rlmE-ftsH,ftsH;rlmE;
RDBECOLITUC03311,ftsYEX,ftsYEX,ftsX;ftsE;ftsY;
RDBECOLITUC03312,glgS,glgS,glgS;
RDBECOLITUC03313,glmUS,glmUS,glmS;glmU;
RDBECOLITUC03314,glyQS,glyQS,glyS;glyQ;
RDBECOLITUC03315,hdeAB-yhiD,hdeAB-yhiD,yhiD;hdeB;hdeA;
RDBECOLITUC03316,hemCDXY,hemCDXY,hemY;hemX;hemD;hemC;
RDBECOLITUC03317,hipBA,hipBA,hipA;hipB;
RDBECOLITUC03318,hisLGDCBHAFI,hisLGDCBHAFI,hisL;hisG;hisD;hisC;hisB;hisH;hisA;hisF;hisI;
RDBECOLITUC03319,hsdMS,hsdRMS,hsdS;hsdM;
RDBECOLITUC03320,hslVU,hslVU,hslU;hslV;
RDBECOLITUC03321,hyaABCDEF,hyaABCDEF,hyaA;hyaB;hyaC;hyaD;hyaE;hyaF;
RDBECOLITUC03322,hybOABCDEFG,hybOABCDEFG,hybO;hybG;hybF;hybE;hybD;hybC;hybB;hybA;
RDBECOLITUC03323,ribF-ileS-lspA-fkpB-ispH,ribF-ileS-lspA-fkpB-ispH,ribF;ileS;lspA;fkpB;ispH;
RDBECOLITUC03324,kdpDE,kdpDE,kdpE;kdpD;
RDBECOLITUC03325,kdtA-coaD,kdtA-coaD,waaA;coaD;
RDBECOLITUC03326,lgt-thyA,lgt-thyA,thyA;lgt;
RDBECOLITUC03327,mdoGH,mdoGH,opgG;opgH;
RDBECOLITUC03328,menFD-yfbB-menBCE,menFD-yfbB-menBCE,menE;menC;menB;menH;menD;menF;
RDBECOLITUC03329,minCDE,minCDE,minE;minD;minC;
RDBECOLITUC03330,moaABCDE,moaABCDE,moaA;moaB;moaC;moaD;moaE;
RDBECOLITUC03331,modABC,modABC,modA;modB;modC;
RDBECOLITUC03332,moeAB,moeAB,moeB;moeA;
RDBECOLITUC03333,motRAB-cheAW,motRAB-cheAW,motR;cheW;cheA;motB;motA;
RDBECOLITUC03334,mreBCD,mreBCD,mreD;mreC;mreB;
RDBECOLITUC03335,napFDAGHBC-ccmABCDEFGH,napFDAGHBC-ccmABCDEFGH,ccmH;ccmG;ccmF;ccmE;ccmD;ccmC;ccmB;ccmA;napC;napB;napH;napG;napA;napD;napF;
RDBECOLITUC03336,narZYWV,narUZYWV,narV;narW;narY;narZ;
RDBECOLITUC03337,nfrBA,nfrBA,nfrA;nfrB;
RDBECOLITUC03338,nikABCDER,nikABCDER,nikR;nikA;nikB;nikC;nikD;nikE;
RDBECOLITUC03339,nlpD-rpoS,nlpD-rpoS,rpoS;nlpD;
RDBECOLITUC03340,nuoABCEFGHIJKLMN,nuoABCEFGHIJKLMN,nuoN;nuoM;nuoL;nuoK;nuoJ;nuoI;nuoH;nuoG;nuoF;nuoE;nuoC;nuoB;nuoA;
RDBECOLITUC03341,rimP-nusA-infB,metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,rimP;infB;nusA;
RDBECOLITUC03342,otsBA,otsBA,otsA;otsB;
RDBECOLITUC03343,panBC,panBC,panC;panB;
RDBECOLITUC03344,yhdT-panF-prmA,yhdT-panF-prmA,yhdT;panF;prmA;
RDBECOLITUC03345,pcnB-folK,pcnB-folK,folK;pcnB;
RDBECOLITUC03346,pflDC,pflDC,pflD;pflC;
RDBECOLITUC03347,phoPQ,phoPQ,phoQ;phoP;
RDBECOLITUC03348,pntAB,pntAB,pntB;pntA;
RDBECOLITUC03349,potABCD,potABCD,potD;potC;potB;potA;
RDBECOLITUC03350,potFGHI,potFGHI,potF;potG;potH;potI;
RDBECOLITUC03351,ppk-ppx,ppk-ppx,ppx;ppk;
RDBECOLITUC03352,prfB-lysS,dsbC-recJ-prfB,lysS;prfB;
RDBECOLITUC03353,proBA,proBA,proB;proA;
RDBECOLITUC03354,pspABCDE,pspABCDE,pspA;pspB;pspC;pspD;pspE;
RDBECOLITUC03355,rcsB,rcsDB,rcsB;
RDBECOLITUC03356,rcsC,rcsC,rcsC;
RDBECOLITUC03357,rfaDFCL,rfaDFCL,rfaD;waaF;waaC;waaL;
RDBECOLITUC03358,rfbBDACX,rfbBDACX,rfbX;rfbC;rfbA;rfbD;rfbB;
RDBECOLITUC03359,rnc-era,rnc-era-recO-pdxJ-acpS,era;rnc;
RDBECOLITUC03360,rnt-lhr,rnt-lhr,rnt;lhr;
RDBECOLITUC03361,rph-pyrE,rph-pyrE,pyrE;rph;
RDBECOLITUC03362,rplJL-rpoBC,rplKAJL-rpoBC,rplJ;rplL;rpoB;rpoC;
RDBECOLITUC03363,rplM-rpsI,rplM-rpsI,rpsI;rplM;
RDBECOLITUC03364,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,rplNXE-rpsNH-rplFR-rpsE-rpmD-rplO-secY-rpmJ,rpmJ;secY;rplO;rpmD;rpsE;rplR;rplF;rpsH;rpsN;rplE;rplX;rplN;
RDBECOLITUC03365,rplU-rpmA,rplU-rpmA-yhbE-obgE,rpmA;rplU;
RDBECOLITUC03366,rpmBG,yicR-rpmBG-mutM,rpmG;rpmB;
RDBECOLITUC03367,rpmH-rnpA,rpmH-rnpA,rpmH;rnpA;
RDBECOLITUC03368,rpoE-rseABC,rseD-rpoE-rseABC,rseC;rseB;rseA;rpoE;
RDBECOLITUC03369,rpoZ-spoT-trmH-recG,rpoZ-spoT-trmH-recG,rpoZ;spoT;trmH;recG;
RDBECOLITUC03370,rpsB-tsf,rpsB-tsf,tff;rpsB;tsf;
RDBECOLITUC03371,rpsF-priB-rpsR-rplI,rpsF-priB-rpsR-rplI,rpsF;priB;rpsR;rplI;
RDBECOLITUC03372,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,rpsJ-rplCDWB-rpsS-rplV-rpsC-rplP-rpmC-rpsQ,rpsQ;rpmC;rplP;rpsC;rplV;rpsS;rplB;rplW;rplD;rplC;rpsJ;
RDBECOLITUC03373,rpsLG-fusA-tufA,rpsLG-fusA-tufA,tufA;fusA;rpsG;rpsL;
RDBECOLITUC03374,rpsMKD-rpoA-rplQ,rpsMKD-rpoA-rplQ,rplQ;rpoA;rpsD;rpsK;rpsM;
RDBECOLITUC03375,rpsP-rimM-trmD-rplS,rpsP-rimM-trmD-rplS,rplS;trmD;rimM;rpsP;
RDBECOLITUC03376,rpsU-dnaG-rpoD,rpsU-dnaG-rpoD,rpsU;dnaG;rpoD;
RDBECOLITUC03377,ruvAB,ruvAB,ruvB;ruvA;
RDBECOLITUC03378,secE-nusG,secE-nusG,secE;nusG;
RDBECOLITUC03379,selAB,selAB,selB;selA;
RDBECOLITUC03380,ydjA-selD-topB,ydjA-selD-topB,topB;ydjA;selD;
RDBECOLITUC03381,serC-aroA,serC-aroA,serC;aroA;
RDBECOLITUC03382,sfsA-dksA,sfsA-dksA,dksA;sfsA;
RDBECOLITUC03383,yacC-speED,yacC-speED,yacC;speD;speE;
RDBECOLITUC03384,speF-potE,speF-potE,speFL;potE;speF;
RDBECOLITUC03385,sspAB,sspAB,sspB;sspA;
RDBECOLITUC03386,surA-pdxA-rsmA-apaGH,surA-pdxA-rsmA-apaGH,apaH;apaG;rsmA;pdxA;surA;
RDBECOLITUC03387,umpG-pcm,umpG-pcm,pcm;umpG;
RDBECOLITUC03388,tehAB,tehAB,tehA;tehB;
RDBECOLITUC03389,thiCEFSGH,thiCEFSGH,thiS;thiH;thiG;thiF;thiE;thiC;
RDBECOLITUC03390,thrS-infC,thrS-infC-rpmI-rplT-pheMST-ihfA,infC;thrS;
RDBECOLITUC03391,ybgC-tolQRA,ybgC-tolQRA,ybgC;tolQ;tolR;tolA;
RDBECOLITUC03392,ttdABT,ttdABT,ttdT;ttdA;ttdB;
RDBECOLITUC03393,ubiCA,ubiCA,ubiC;ubiA;
RDBECOLITUC03394,udk-dcd,udk-dcd,dcd;udk;
RDBECOLITUC03395,uhpABC,ivbL-ilvBN-uhpABC,uhpC;uhpB;uhpA;
RDBECOLITUC03396,uxaB,uxaB,uxaB;
RDBECOLITUC03397,xseB-ispA-dxs-yajO,xseB-ispA-dxs-yajO,yajO;dxs;ispA;xseB;
RDBECOLITUC03398,xylFGHR,xylFGHR,xylF;xylG;xylH;xylR;
RDBECOLITUC03399,dsdA,dsdXA,dsdA;
RDBECOLITUC03400,focA-pflB,focA-pflB,pflB;focA;
RDBECOLITUC03401,focA-pflB,focA-pflB,pflB;focA;
RDBECOLITUC03402,focA-pflB,focA-pflB,pflB;focA;
RDBECOLITUC03403,pflB,focA-pflB,pflB;
RDBECOLITUC03404,pflB,focA-pflB,pflB;
RDBECOLITUC03405,pflB,focA-pflB,pflB;
RDBECOLITUC03406,pflB,focA-pflB,pflB;
RDBECOLITUC03407,pflB,focA-pflB,pflB;
RDBECOLITUC03408,ackA,ackA-pta,ackA;
RDBECOLITUC03409,bolA,bolA,bolA;
RDBECOLITUC03410,cbpAM,cbpA-cbpM,cbpM;cbpA;
RDBECOLITUC03411,osmB,osmB,osmB;
RDBECOLITUC03412,osmB,osmB,osmB;
RDBECOLITUC03413,csgBAC,csgBAC,csgC;csgB;csgA;
RDBECOLITUC03414,otsA,otsBA,otsA;
RDBECOLITUC03415,csgDEFG,csgDEFG,csgG;csgF;csgE;csgD;
RDBECOLITUC03416,stpA,stpA,stpA;
RDBECOLITUC03417,stpA,stpA,stpA;
RDBECOLITUC03418,stpA,stpA,stpA;
RDBECOLITUC03419,treA,treA,treA;
RDBECOLITUC03420,treR,treR,treR;
RDBECOLITUC03421,osmE,osmE,osmE;
RDBECOLITUC03422,yjaZ,yjaZ,yjaZ;
RDBECOLITUC03423,htpX,htpX,htpX;
RDBECOLITUC03424,htpG,htpG,htpG;
RDBECOLITUC03425,htpG,htpG,htpG;
RDBECOLITUC03426,yadV-htrE,yadV-htrE,htrE;yadV;
RDBECOLITUC03427,yadV-htrE,yadV-htrE,htrE;yadV;
RDBECOLITUC03428,htgA,htgA,mbiA;
RDBECOLITUC03429,htgA,htgA,mbiA;
RDBECOLITUC03430,ibpAB,ibpAB,ibpB;ibpA;
RDBECOLITUC03431,mngR,mngR,mngR;
RDBECOLITUC03432,fimB,fimB,fimB;
RDBECOLITUC03433,fimB,fimB,fimB;
RDBECOLITUC03434,grpE,grpE,grpE;
RDBECOLITUC03435,fimB,fimB,fimB;
RDBECOLITUC03436,rlmE-ftsH,rlmE-ftsH,ftsH;rlmE;
